genome,score
chicken1_D32_maxbin.002.fasta.contigs.fa,99.96545557567944
chicken1_D33_maxbin.003.fasta.contigs.fa,99.96534612623698
chicken1_D34_maxbin.007.fasta.contigs.fa,99.9908554947037
chicken1_D35_maxbin.004.fasta.contigs.fa,102.66547066102828
chicken1_D36_maxbin.002.fasta.contigs.fa,102.69084228567593
chicken1_D37_maxbin.002.fasta.contigs.fa,102.69509809090148
chicken1_D38_maxbin.002.fasta.contigs.fa,89.16533457065559
chicken1_D3_maxbin.001.fasta.contigs.fa,102.69069166534949
chicken1_D40_maxbin.002.fasta.contigs.fa,102.66547678162503
chicken1_D41_maxbin.027.fasta.contigs.fa,102.66101172267298
chicken1_D42_maxbin.011.fasta.contigs.fa,102.66546840824448
chicken1_D4_maxbin.001.fasta.contigs.fa,101.73308021127647
chicken1_D5_maxbin.003.fasta.contigs.fa,102.69067161232624
chicken1_D6_maxbin.001.fasta.contigs.fa,101.79085947363725
chicken1_D7_maxbin.001.fasta.contigs.fa,102.6950953246224
chicken1_D8_maxbin.017.fasta.contigs.fa,102.6908189327445
chicken1_D9_maxbin.006.fasta.contigs.fa,102.7140653263674
chicken1_concoct_20_refined_2_Bin_5_1_1-contigs.fa,99.96103449251778
chicken1_C-1_maxbin.014.fasta.contigs.fa,96.97716909579687
chicken1_C-2_maxbin.006.fasta.contigs.fa,93.95650758539185
chicken1_C-3_maxbin.008.fasta.contigs.fa,82.88514183883755
chicken1_C-4_maxbin.002.fasta.contigs.fa,85.63169104691002
chicken1_C-6_maxbin.004.fasta.contigs.fa,93.55310558321256
chicken1_D12_maxbin.006.fasta.contigs.fa,89.1430221980488
chicken1_D14_maxbin.003.fasta.contigs.fa,101.22748863418536
chicken1_D17_maxbin.003.fasta.contigs.fa,70.90375166230982
chicken1_D18_maxbin.007.fasta.contigs.fa,83.25827624476916
chicken1_D20_maxbin.003.fasta.contigs.fa,88.99426936311566
chicken1_D21_maxbin.002.fasta.contigs.fa,99.54032215634771
chicken1_D24_maxbin.002.fasta.contigs.fa,88.32588378953743
chicken1_D25_maxbin.005.fasta.contigs.fa,90.8983058574901
chicken1_D26_maxbin.006.fasta.contigs.fa,84.31000839928089
chicken1_D27_maxbin.002.fasta.contigs.fa,91.40437371252605
chicken1_D28_maxbin.003.fasta.contigs.fa,97.09348918721503
chicken1_D29_maxbin.059.fasta.contigs.fa,82.51463341238987
chicken1_D2_maxbin.041.fasta.contigs.fa,83.16679296131726
chicken1_D32_maxbin.001.fasta.contigs.fa,90.82715245167151
chicken1_D33_maxbin.001.fasta.contigs.fa,89.87110505412265
chicken1_D34_maxbin.001.fasta.contigs.fa,90.75528294337867
chicken1_D35_maxbin.007.fasta.contigs.fa,96.3644206720056
chicken1_D38_maxbin.010.fasta.contigs.fa,78.90686824977365
chicken1_D39_maxbin.011.fasta.contigs.fa,88.02518313247079
chicken1_D3_maxbin.006.fasta.contigs.fa,82.92159093602442
chicken1_D41_maxbin.049.fasta.contigs.fa,82.52920528211685
chicken1_D42_maxbin.001.fasta.contigs.fa,98.95405370742293
chicken1_D6_maxbin.039.fasta.contigs.fa,93.71757742152714
chicken1_D7_maxbin.015.fasta.contigs.fa,94.26269227279096
chicken1_D8_maxbin.030.fasta.contigs.fa,93.2737820882142
chicken1_D9_maxbin.055.fasta.contigs.fa,60.13234975070973
chicken1_concoct_20_refined_2_Bin_5_2_1-contigs.fa,92.30622822759707
chicken1_C-6_maxbin.009.fasta.contigs.fa,22.41183731636021
chicken1_concoct_20_refined_2_Bin_5_4_1-contigs.fa,98.9172764757212
chicken1_concoct_20_refined_2_Bin_5_5_1-contigs.fa,79.72498767298897
chicken1_C-4_maxbin.021.fasta.contigs.fa,71.39926573134203
chicken1_C-5_maxbin.031.fasta.contigs.fa,53.44037256353218
chicken1_D10_maxbin.042.fasta_sub.contigs.fa,-4.916691482761321
chicken1_D11_maxbin.021.fasta.contigs.fa,86.35839374524267
chicken1_D12_maxbin.022.fasta.contigs.fa,44.57008777566222
chicken1_D13_maxbin.030.fasta.contigs.fa,80.52473835480907
chicken1_D20_maxbin.028.fasta.contigs.fa,66.20448331219475
chicken1_D21_maxbin.020.fasta.contigs.fa,18.22853932179176
chicken1_D24_maxbin.034.fasta.contigs.fa,57.11599496521782
chicken1_D27_maxbin.028.fasta.contigs.fa,87.52451851588545
chicken1_D28_maxbin.025.fasta.contigs.fa,87.70835102982599
chicken1_D2_maxbin.038.fasta_sub.contigs.fa,16.894405814326017
chicken1_D31_maxbin.027.fasta.contigs.fa,90.32461052323407
chicken1_D34_maxbin.036.fasta.contigs.fa,59.70597260415598
chicken1_D35_maxbin.037.fasta_sub.contigs.fa,5.296693207549145
chicken1_D37_maxbin.036.fasta.contigs.fa,48.198370024960624
chicken1_D40_maxbin.033.fasta.contigs.fa,94.25684566302255
chicken1_D41_maxbin.030.fasta.contigs.fa,84.72466002678738
chicken1_D42_maxbin.033.fasta.contigs.fa,75.64343188755294
chicken1_D4_maxbin.024.fasta.contigs.fa,84.02457447272575
chicken1_D5_maxbin.038.fasta.contigs.fa,89.10839033149266
chicken1_D6_maxbin.054.fasta.contigs.fa,13.600679638952764
chicken1_D7_maxbin.061.fasta.contigs.fa,54.57315261057835
chicken1_D9_maxbin.037.fasta_sub.contigs.fa,24.99105211749388
chicken1_concoct_20_refined_2_Bin_7_7-contigs.fa,88.2530912725006
chicken1_C-1_maxbin.019.fasta.contigs.fa,75.49367944870096
chicken1_D10_maxbin.020.fasta.contigs.fa,84.13118793773106
chicken1_D17_maxbin.027.fasta.contigs.fa,87.46363186997483
chicken1_D19_maxbin.019.fasta.contigs.fa,71.90235805529944
chicken1_D29_maxbin.018.fasta.contigs.fa,86.12547864763891
chicken1_D2_maxbin.027.fasta.contigs.fa,87.66670116803841
chicken1_D34_maxbin.014.fasta.contigs.fa,83.20503825993443
chicken1_D4_maxbin.022.fasta.contigs.fa,72.07972960592063
chicken1_D5_maxbin.034.fasta.contigs.fa,74.05046060203877
chicken1_D6_maxbin.018.fasta.contigs.fa,74.75702090573189
chicken1_D7_maxbin.006.fasta.contigs.fa,85.20949166091353
chicken1_D8_maxbin.010.fasta.contigs.fa,87.47148456398777
chicken1_concoct_20_refined_2_Bin_8_3_1-contigs.fa,92.22199149398777
chicken1_D20_maxbin.029.fasta.contigs.fa,32.163125459703146
chicken1_concoct_20_refined_2_Bin_9_7-contigs.fa,87.0668994941911
chicken1_C-1_maxbin.009.fasta.contigs.fa,93.26410113485296
chicken1_C-2_maxbin.009.fasta.contigs.fa,85.42216612697239
chicken1_C-3_maxbin.010.fasta.contigs.fa,97.25455879237992
chicken1_C-4_maxbin.012.fasta.contigs.fa,84.15616590150553
chicken1_C-5_maxbin.008.fasta.contigs.fa,78.79606761768069
chicken1_C-6_maxbin.003.fasta.contigs.fa,95.50179628082228
chicken1_D10_maxbin.011.fasta.contigs.fa,91.90641077767381
chicken1_D11_maxbin.003.fasta.contigs.fa,96.30887058086019
chicken1_D12_maxbin.002.fasta.contigs.fa,96.27001019267368
chicken1_D13_maxbin.014.fasta.contigs.fa,96.61345070064951
chicken1_D17_maxbin.011.fasta.contigs.fa,96.27856107584749
chicken1_D18_maxbin.004.fasta.contigs.fa,85.11078619398653
chicken1_D19_maxbin.012.fasta.contigs.fa,92.5753377461904
chicken1_D1_maxbin.021.fasta.contigs.fa,76.24999859750065
chicken1_D20_maxbin.008.fasta.contigs.fa,81.84978384671108
chicken1_D22_maxbin.021.fasta.contigs.fa,95.59820936855348
chicken1_D24_maxbin.019.fasta.contigs.fa,76.44958926554351
chicken1_D25_maxbin.003.fasta.contigs.fa,98.20459191767547
chicken1_D26_maxbin.003.fasta.contigs.fa,95.2750410357633
chicken1_D27_maxbin.025.fasta.contigs.fa,89.90035690837773
chicken1_D28_maxbin.013.fasta.contigs.fa,79.99389001403411
chicken1_D29_maxbin.022.fasta.contigs.fa,96.26871694902967
chicken1_D2_maxbin.015.fasta.contigs.fa,87.57379964461487
chicken1_D31_maxbin.008.fasta.contigs.fa,95.22973640459324
chicken1_D32_maxbin.009.fasta.contigs.fa,90.82600074160672
chicken1_D33_maxbin.008.fasta.contigs.fa,91.71615094326998
chicken1_D34_maxbin.005.fasta.contigs.fa,96.58029823072647
chicken1_D35_maxbin.011.fasta.contigs.fa,96.60861919641063
chicken1_D36_maxbin.014.fasta.contigs.fa,91.49777956463596
chicken1_D37_maxbin.011.fasta.contigs.fa,54.90089054942726
chicken1_D38_maxbin.009.fasta.contigs.fa,86.06593423440872
chicken1_D39_maxbin.012.fasta.contigs.fa,93.47571334880233
chicken1_D3_maxbin.004.fasta.contigs.fa,96.2082626594971
chicken1_D40_maxbin.010.fasta.contigs.fa,94.90658240624524
chicken1_D41_maxbin.006.fasta.contigs.fa,90.18126431600713
chicken1_D42_maxbin.015.fasta.contigs.fa,96.3018108210088
chicken1_D4_maxbin.011.fasta.contigs.fa,91.90956110100703
chicken1_D5_maxbin.010.fasta.contigs.fa,95.27400271509106
chicken1_D6_maxbin.006.fasta.contigs.fa,93.21333828620999
chicken1_D7_maxbin.008.fasta.contigs.fa,96.60666708529286
chicken1_D8_maxbin.008.fasta.contigs.fa,84.37349273628153
chicken1_D9_maxbin.010.fasta.contigs.fa,99.62866964781692
chicken1_concoct_20_refined_2_Bin_5_3_1-contigs.fa,90.85109456252079
chicken1_concoct_20_refined_2_Bin_5_6-contigs.fa,91.48960415109289
chicken1_D13_maxbin.036.fasta_sub.contigs.fa,55.357799650436746
chicken1_D9_maxbin.034.fasta.contigs.fa,54.93447148606986
chicken1_concoct_20_refined_2_Bin_11_2-contigs.fa,89.67770317951724
chicken1_D20_maxbin.044.fasta.contigs.fa,17.310182053479586
chicken1_D24_maxbin.045.fasta.contigs.fa,44.6454349147568
chicken1_D27_maxbin.037.fasta.contigs.fa,62.812368379065894
chicken1_D31_maxbin.036.fasta.contigs.fa,81.88603968905058
chicken1_D40_maxbin.046.fasta.contigs.fa,59.937426232991
chicken1_concoct_20_refined_2_Bin_9_17-contigs.fa,101.61271134480893
chicken1_C-5_maxbin.012.fasta.contigs.fa,3.4334012767670785
chicken1_D41_maxbin.015.fasta.contigs.fa,23.681816981375
chicken1_concoct_20_refined_2_Bin_18_6_1-contigs.fa,82.1873865105408
chicken1_D10_maxbin.044.fasta.contigs.fa,64.55688145221045
chicken1_D15_maxbin.019.fasta.contigs.fa,93.18300329829655
chicken1_D16_maxbin.016.fasta.contigs.fa,93.39138529599765
chicken1_D28_maxbin.061.fasta.contigs.fa,44.6981038326551
chicken1_D2_maxbin.039.fasta.contigs.fa,46.12079782388324
chicken1_D30_maxbin.020.fasta.contigs.fa,94.98914380717808
chicken1_D35_maxbin.028.fasta.contigs.fa,90.14619866107293
chicken1_D36_maxbin.031.fasta.contigs.fa,36.334298125553026
chicken1_D6_maxbin.032.fasta.contigs.fa,86.01563601944764
chicken1_D7_maxbin.031.fasta.contigs.fa,92.73682744205895
chicken1_D8_maxbin.026.fasta.contigs.fa,68.64653503894876
chicken1_D9_maxbin.024.fasta.contigs.fa,100.04154872726433
chicken1_concoct_20_refined_2_Bin_11_7_1-contigs.fa,91.05486273944618
chicken1_concoct_20_refined_2_Bin_9_9-contigs.fa,90.15129251469955
chicken1_C-5_maxbin.009.fasta.contigs.fa,92.97852893268345
chicken1_D15_maxbin.012.fasta.contigs.fa,99.98463449282768
chicken1_D16_maxbin.008.fasta.contigs.fa,96.01414417247648
chicken1_D21_maxbin.010.fasta.contigs.fa,93.91006457565207
chicken1_D24_maxbin.024.fasta.contigs.fa,97.41041282766876
chicken1_D28_maxbin.014.fasta.contigs.fa,74.86392930138635
chicken1_D30_maxbin.012.fasta.contigs.fa,86.63544825841745
chicken1_D31_maxbin.041.fasta.contigs.fa,80.13943327844487
chicken1_D34_maxbin.031.fasta.contigs.fa,94.93272987169874
chicken1_D40_maxbin.036.fasta.contigs.fa,86.18352832863403
chicken1_D41_maxbin.012.fasta.contigs.fa,93.09531038560348
chicken1_D42_maxbin.016.fasta.contigs.fa,89.39415630303209
chicken1_D4_maxbin.033.fasta.contigs.fa,66.48877927404335
chicken1_D6_maxbin.033.fasta.contigs.fa,92.11585724175545
chicken1_D8_maxbin.033.fasta.contigs.fa,85.40489434657515
chicken1_D9_maxbin.030.fasta.contigs.fa,97.41008246768195
chicken1_C-5_maxbin.005.fasta_sub.contigs.fa,37.89014123109844
chicken1_D16_maxbin.006.fasta_sub.contigs.fa,87.13961121659305
chicken1_D30_maxbin.010.fasta.contigs.fa,87.05019024492567
chicken1_D41_maxbin.009.fasta.contigs.fa,51.919627049696395
chicken1_D9_metabat2.84.fa.contigs.fa,70.54424821494183
chicken1_concoct_20_refined_2_Bin_18_3-contigs.fa,92.71147390978129
chicken1_D21_maxbin.011.fasta.contigs.fa,96.63337240547656
chicken1_D42_maxbin.036.fasta.contigs.fa,89.61809083795781
chicken1_concoct_20_refined_2_Bin_14_2_1-contigs.fa,97.66573286384474
chicken1_D15_maxbin.028.fasta.contigs.fa,33.73046600316388
chicken1_D22_maxbin.025.fasta.contigs.fa,85.16782239109257
chicken1_D35_metabat2.107.fa.contigs.fa,71.85943000806941
chicken1_concoct_20_refined_2_Bin_11_11-contigs.fa,90.2029830061813
chicken1_D23_maxbin.030.fasta.contigs.fa,72.67882899701108
chicken1_concoct_20_refined_2_Bin_17_2_1-contigs.fa,88.15041047579295
chicken1_D15_maxbin.040.fasta.contigs.fa,35.29195198761464
chicken1_concoct_20_refined_2_Bin_11_9_1-contigs.fa,58.426272228304846
chicken1_D23_maxbin.022.fasta.contigs.fa,76.0541099750278
chicken1_concoct_20_refined_2_Bin_15_6-contigs.fa,74.40406985343756
chicken1_concoct_20_refined_2_Bin_9_12-contigs.fa,94.09154400526401
chicken1_C-1_metabat2.79.fa.contigs.fa,70.8812437288063
chicken1_concoct_20_refined_2_Bin_6_4-contigs.fa,80.08747661133033
chicken1_concoct_20_refined_2_Bin_6_5-contigs.fa,91.38030604346115
chicken1_D22_maxbin.037.fasta.contigs.fa,13.330173619202
chicken1_concoct_20_refined_2_Bin_11_14-contigs.fa,83.84768421786534
chicken1_C-5_maxbin.026.fasta.contigs.fa,85.88769825974373
chicken1_D11_metabat2.37.fa_sub.contigs.fa,79.61794777292579
chicken1_D12_metabat2.74.fa.contigs.fa,83.4488067447618
chicken1_D28_maxbin.017.fasta_sub.contigs.fa,71.10967499996985
chicken1_D30_maxbin.017.fasta.contigs.fa,75.48969106734421
chicken1_D41_maxbin.028.fasta.contigs.fa,85.89003404208661
chicken1_concoct_20_refined_2_Bin_11_8_1-contigs.fa,80.2831494776627
chicken1_D21_maxbin.016.fasta.contigs.fa,87.788304715839
chicken1_D43_maxbin.007.fasta.contigs.fa,35.37350140364731
chicken1_concoct_20_refined_2_Bin_14_4-contigs.fa,76.57198076028124
chicken1_concoct_20_refined_2_Bin_15_8_1-contigs.fa,65.69254080436615
chicken1_D43_maxbin.009.fasta.contigs.fa,56.818853013254554
chicken1_concoct_20_refined_2_Bin_14_7_1-contigs.fa,66.51226214209314
chicken1_D43_maxbin.018.fasta.contigs.fa,49.90052823667988
chicken1_D43_maxbin.041.fasta.contigs.fa,21.24467522727637
chicken1_concoct_20_refined_2_Bin_12_10_1-contigs.fa,82.73679227811131
chicken1_D43_maxbin.025.fasta.contigs.fa,4.440771927478259
chicken1_concoct_20_refined_2_Bin_17_6_1-contigs.fa,81.81091568874481
chicken1_D17_maxbin.017.fasta.contigs.fa,87.03161370669679
chicken1_D1_maxbin.019.fasta.contigs.fa,12.508958342723187
chicken1_D24_maxbin.021.fasta.contigs.fa,91.76639040165891
chicken1_D6_maxbin.027.fasta.contigs.fa,89.01292071897466
chicken1_concoct_20_refined_2_Bin_8_5_1-contigs.fa,102.4765470366589
chicken1_C-1_maxbin.018.fasta.contigs.fa,35.258731519480534
chicken1_D11_maxbin.034.fasta_sub.contigs.fa,10.114027691525996
chicken1_D12_maxbin.033.fasta.contigs.fa,21.998984273121774
chicken1_D13_maxbin.022.fasta.contigs.fa,83.44651932985121
chicken1_D17_maxbin.016.fasta.contigs.fa,57.33326406576861
chicken1_D19_maxbin.018.fasta.contigs.fa,59.98075012392167
chicken1_D20_maxbin.015.fasta.contigs.fa,80.93221165199843
chicken1_D21_maxbin.005.fasta.contigs.fa,69.3114329959122
chicken1_D24_maxbin.014.fasta.contigs.fa,28.08823925539295
chicken1_D27_maxbin.018.fasta.contigs.fa,86.77924230954122
chicken1_D29_maxbin.028.fasta.contigs.fa,86.8160972078957
chicken1_D2_maxbin.020.fasta.contigs.fa,74.0488855621
chicken1_D31_maxbin.011.fasta.contigs.fa,80.07400712556549
chicken1_D35_maxbin.008.fasta.contigs.fa,78.92450281734006
chicken1_D36_maxbin.012.fasta.contigs.fa,93.02649309699407
chicken1_D37_maxbin.019.fasta.contigs.fa,71.15636608747027
chicken1_D42_maxbin.009.fasta.contigs.fa,94.82898367093634
chicken1_D4_maxbin.020.fasta.contigs.fa,29.77637202551474
chicken1_D7_maxbin.016.fasta.contigs.fa,77.21509479049429
chicken1_D8_maxbin.029.fasta.contigs.fa,58.01137472264139
chicken1_D9_maxbin.039.fasta.contigs.fa,50.65806992815815
chicken1_concoct_20_refined_2_Bin_9_1_1-contigs.fa,70.9277303638462
chicken1_C-5_maxbin.029.fasta.contigs.fa,32.74653090922788
