genome,score
chicken1_C-6_maxbin.002.fasta.contigs.fa,95.1004431899944
chicken1_D11_maxbin.019.fasta_sub.contigs.fa,82.88284070370239
chicken1_D12_maxbin.005.fasta.contigs.fa,97.75280930449266
chicken1_D18_maxbin.003.fasta.contigs.fa,95.097234919182
chicken1_D25_maxbin.002.fasta.contigs.fa,89.85033810713725
chicken1_D26_maxbin.002.fasta.contigs.fa,95.09731591632486
chicken1_D3_maxbin.003.fasta.contigs.fa,82.9671695234677
chicken1_D43_maxbin.006.fasta.contigs.fa,94.11587096003556
chicken1_D43_maxbin.004.fasta.contigs.fa,19.216989208018674
chicken1_C-2_maxbin.004.fasta.contigs.fa,102.43999292816649
chicken1_C-3_maxbin.002.fasta.contigs.fa,97.82002249673792
chicken1_C-6_maxbin.007.fasta.contigs.fa,93.91997996435695
chicken1_D12_maxbin.019.fasta.contigs.fa,93.22617965093062
chicken1_D13_maxbin.027.fasta.contigs.fa,99.91999645054743
chicken1_D14_metabat2.17.fa_sub.contigs.fa,76.4171617267044
chicken1_D19_maxbin.054.fasta.contigs.fa,64.69238587702215
chicken1_D20_maxbin.034.fasta.contigs.fa,96.66083081457971
chicken1_D21_metabat2.50.fa.contigs.fa,92.38067952289057
chicken1_D25_metabat2.12.fa.contigs.fa,74.05796532023068
chicken1_D26_maxbin.008.fasta.contigs.fa,102.03995748959505
chicken1_D27_maxbin.014.fasta.contigs.fa,102.27000580626172
chicken1_D2_maxbin.069.fasta.contigs.fa,69.605224779652
chicken1_D32_maxbin.007.fasta.contigs.fa,100.01998940673792
chicken1_D33_maxbin.009.fasta.contigs.fa,96.37442520771526
chicken1_D34_maxbin.009.fasta_sub.contigs.fa,37.47388076533851
chicken1_D35_maxbin.021.fasta.contigs.fa,100.65121508495073
chicken1_D36_maxbin.019.fasta.contigs.fa,98.4708679673933
chicken1_D37_maxbin.007.fasta.contigs.fa,100.48992950816648
chicken1_D38_maxbin.007.fasta.contigs.fa,101.94617841866675
chicken1_D39_maxbin.008.fasta.contigs.fa,102.29617307771436
chicken1_D3_maxbin.008.fasta.contigs.fa,97.1624302434121
chicken1_D15_maxbin.006.fasta.contigs.fa,98.0663175442174
chicken1_D9_maxbin.041.fasta.contigs.fa,25.984859034367904
chicken1_D43_maxbin.043.fasta.contigs.fa,35.45189791635426
chicken1_C-1_maxbin.017.fasta.contigs.fa,74.72162425763315
chicken1_C-4_maxbin.005.fasta.contigs.fa,87.20152777628036
chicken1_D10_maxbin.017.fasta.contigs.fa,72.74175477024296
chicken1_D13_maxbin.013.fasta.contigs.fa,49.96573772499928
chicken1_D17_maxbin.018.fasta.contigs.fa,67.29522840481788
chicken1_D19_maxbin.016.fasta.contigs.fa,68.6751415486274
chicken1_D1_maxbin.029.fasta.contigs.fa,8.444826826760066
chicken1_D20_maxbin.010.fasta.contigs.fa,60.57991614620689
chicken1_D24_maxbin.010.fasta.contigs.fa,72.10890726882756
chicken1_D27_maxbin.012.fasta.contigs.fa,71.40180974500485
chicken1_D28_maxbin.029.fasta.contigs.fa,73.00829983325362
chicken1_D2_maxbin.014.fasta.contigs.fa,71.59856733577372
chicken1_D31_maxbin.013.fasta.contigs.fa,80.03415075565958
chicken1_D34_maxbin.006.fasta.contigs.fa,77.41847367148924
chicken1_D35_maxbin.017.fasta.contigs.fa,85.47177915452868
chicken1_D36_maxbin.017.fasta.contigs.fa,91.476793992937
chicken1_D37_maxbin.010.fasta.contigs.fa,88.16416479573346
chicken1_D40_maxbin.006.fasta.contigs.fa,67.93414233001995
chicken1_D4_maxbin.010.fasta.contigs.fa,73.36001596258363
chicken1_D5_maxbin.013.fasta.contigs.fa,57.974182630635724
chicken1_D6_maxbin.014.fasta.contigs.fa,70.04490521962266
chicken1_D7_maxbin.011.fasta.contigs.fa,63.265525955532226
chicken1_C-1_maxbin.013.fasta.contigs.fa,75.297947835811
chicken1_C-2_maxbin.013.fasta.contigs.fa,28.444678242867187
chicken1_C-4_maxbin.006.fasta.contigs.fa,75.29791111766238
chicken1_D10_maxbin.005.fasta.contigs.fa,75.301005714633
chicken1_D11_maxbin.007.fasta.contigs.fa,71.8979065664624
chicken1_D12_maxbin.018.fasta.contigs.fa,44.31096237063299
chicken1_D13_maxbin.018.fasta.contigs.fa,68.54942257639641
chicken1_D17_maxbin.005.fasta.contigs.fa,75.30099517743301
chicken1_D1_maxbin.009.fasta.contigs.fa,71.89792255122263
chicken1_D24_maxbin.009.fasta.contigs.fa,75.297955966611
chicken1_D27_maxbin.011.fasta.contigs.fa,-17.758567579778596
chicken1_D28_maxbin.021.fasta.contigs.fa,68.54795019799089
chicken1_D29_maxbin.006.fasta.contigs.fa,75.301002857433
chicken1_D2_maxbin.008.fasta.contigs.fa,75.301017469833
chicken1_D31_maxbin.007.fasta.contigs.fa,75.29795294511989
chicken1_D34_maxbin.004.fasta.contigs.fa,75.29793143173924
chicken1_D35_maxbin.010.fasta.contigs.fa,75.29792439431988
chicken1_D37_maxbin.013.fasta.contigs.fa,68.5479018595114
chicken1_D40_maxbin.005.fasta.contigs.fa,74.79895970263196
chicken1_D42_maxbin.012.fasta.contigs.fa,75.29795028025849
chicken1_D4_maxbin.007.fasta.contigs.fa,75.29795119326238
chicken1_D5_maxbin.007.fasta.contigs.fa,75.30097173691459
chicken1_D6_maxbin.007.fasta.contigs.fa,75.301013335433
chicken1_D7_maxbin.005.fasta.contigs.fa,75.301001910633
chicken1_D8_maxbin.009.fasta.contigs.fa,68.55100729463301
chicken1_D9_maxbin.021.fasta.contigs.fa,71.89792605642263
chicken1_C-1_maxbin.020.fasta.contigs.fa,67.51118224699752
chicken1_C-4_maxbin.011.fasta.contigs.fa,68.58554429431662
chicken1_D13_maxbin.010.fasta.contigs.fa,69.26145741841884
